date,tmpc,relh,year
1978-10-17,17.782608695652176,85.32478260869566,1978
1978-10-18,17.904761904761905,89.00619047619048,1978
1978-10-19,18.75,82.734375,1978
1978-10-20,16.6875,79.146875,1978
1978-10-21,18.25,84.92833333333333,1978
1978-10-22,17.91304347826087,84.17478260869565,1978
1978-10-23,17.318181818181817,81.63318181818182,1978
1978-10-24,17.333333333333332,82.91000000000001,1978
1978-10-25,17.0,85.9645,1978
1978-10-26,16.75,83.61,1978
1978-10-27,17.318181818181817,83.05136363636365,1978
1978-10-28,15.11111111111111,77.14500000000001,1978
1978-10-29,14.944444444444445,80.46611111111112,1978
1978-10-30,14.08695652173913,82.47695652173913,1978
1978-10-31,15.136363636363637,84.9140909090909,1978
1978-11-01,16.043478260869566,84.46826086956521,1978
1978-11-02,15.736842105263158,88.34105263157895,1978
1978-11-03,15.105263157894736,88.37421052631578,1978
1978-11-04,14.727272727272727,89.57954545454545,1978
1978-11-05,15.0,90.29,1978
1978-11-06,15.0,88.415,1978
1978-11-07,13.764705882352942,92.13117647058823,1978
1978-11-08,14.91304347826087,83.72130434782608,1978
1978-11-09,15.523809523809524,86.51761904761904,1978
1978-11-10,15.6,93.0015,1978
1978-11-11,15.31578947368421,90.95631578947369,1978
1978-11-12,15.869565217391305,88.87173913043478,1978
1978-11-13,15.25,88.029375,1978
1978-11-14,14.571428571428571,94.38619047619048,1978
1978-11-15,14.333333333333334,89.74047619047619,1978
1978-11-16,13.333333333333334,90.39041666666667,1978
1978-11-17,13.88888888888889,86.30388888888889,1978
1978-11-18,14.15,87.501,1978
1978-11-19,13.619047619047619,89.58142857142857,1978
1978-11-20,13.954545454545455,89.62227272727273,1978
1978-11-21,13.454545454545455,87.12,1978
1978-11-22,13.0,88.83652173913043,1978
1978-11-23,12.523809523809524,94.41095238095238,1978
1978-11-24,12.272727272727273,91.35863636363636,1978
1978-11-25,12.523809523809524,86.15380952380953,1978
1978-11-26,12.875,79.39625,1978
1978-11-27,9.588235294117647,82.23823529411764,1978
1978-11-28,6.904761904761905,92.76238095238095,1978
1978-11-29,6.818181818181818,92.895,1978
1978-11-30,9.708333333333334,87.93958333333335,1978
1978-12-01,10.434782608695652,84.06826086956521,1978
1978-12-02,11.157894736842104,88.52526315789474,1978
1978-12-03,12.6,88.742,1978
1978-12-04,14.090909090909092,90.7109090909091,1978
1978-12-05,13.956521739130435,85.22391304347826,1978
1978-12-06,12.0,89.42916666666667,1978
1978-12-07,10.4,93.1245,1978
1978-12-08,13.0,87.02944444444444,1978
1978-12-09,15.652173913043478,83.90217391304348,1978
1978-12-10,14.85,92.595,1978
1978-12-11,13.181818181818182,94.39227272727273,1978
1978-12-12,16.476190476190474,80.70238095238095,1978
1978-12-13,17.285714285714285,81.39285714285714,1978
1978-12-14,17.363636363636363,75.02909090909091,1978
1978-12-15,15.555555555555555,79.09222222222223,1978
1978-12-16,15.761904761904763,76.68857142857144,1978
1978-12-17,14.61111111111111,88.22333333333333,1978
1978-12-18,15.736842105263158,74.50526315789475,1978
1978-12-19,13.666666666666666,77.33333333333333,1978
1978-12-20,12.5,76.75611111111111,1978
1978-12-21,12.5,77.60181818181819,1978
1978-12-22,11.7,72.0785,1978
1978-12-23,11.176470588235293,84.8905882352941,1978
1978-12-24,11.052631578947368,81.31631578947368,1978
1978-12-25,13.65,79.4055,1978
1978-12-26,14.65,85.586,1978
1978-12-27,14.238095238095237,82.72285714285715,1978
1978-12-28,15.421052631578947,72.06842105263158,1978
1978-12-29,13.5,75.839,1978
1978-12-30,15.478260869565217,78.91434782608695,1978
1978-12-31,16.77777777777778,70.61111111111111,1978
1979-01-01,17.157894736842106,77.23526315789474,1979
1979-01-02,11.0,75.74380952380952,1979
1979-01-03,7.809523809523809,70.8495238095238,1979
1979-01-04,11.636363636363637,67.03454545454545,1979
1979-01-05,13.210526315789474,75.56842105263158,1979
1979-01-06,15.1,74.691,1979
1979-01-07,13.0,91.67727272727274,1979
1979-01-08,13.857142857142858,88.21523809523809,1979
1979-01-09,14.4,87.583,1979
1979-01-10,12.869565217391305,81.67086956521739,1979
1979-01-11,13.045454545454545,72.0809090909091,1979
1979-01-12,11.470588235294118,89.00058823529412,1979
1979-01-13,10.533333333333333,84.93466666666667,1979
1979-01-14,8.631578947368421,74.31157894736843,1979
1979-01-15,7.857142857142857,86.6847619047619,1979
1979-01-16,6.578947368421052,83.8978947368421,1979
1979-01-17,5.947368421052632,85.37473684210526,1979
1979-01-18,6.705882352941177,84.34823529411766,1979
1979-01-19,11.956521739130435,80.68173913043479,1979
1979-01-20,12.318181818181818,94.9659090909091,1979
1979-01-21,14.0,89.22909090909091,1979
1979-01-22,15.5625,87.926875,1979
1979-01-23,15.0,84.365,1979
1979-01-24,14.636363636363637,84.2540909090909,1979
1979-01-25,14.782608695652174,82.8808695652174,1979
1979-01-26,14.380952380952381,84.03857142857143,1979
1979-01-27,16.476190476190474,73.16380952380953,1979
1979-01-28,19.863636363636363,64.80363636363637,1979
1979-01-29,13.736842105263158,78.2921052631579,1979
1979-01-30,10.76923076923077,73.21538461538461,1979
1979-01-31,11.277777777777779,77.39611111111111,1979
1979-02-01,11.045454545454545,79.66818181818182,1979
1979-02-02,13.863636363636363,79.09909090909092,1979
1979-02-03,15.434782608695652,85.13956521739131,1979
1979-02-04,15.130434782608695,88.47478260869566,1979
1979-02-05,15.695652173913043,87.54782608695652,1979
1979-02-06,15.85,85.5575,1979
1979-02-07,16.61904761904762,79.32000000000001,1979
1979-02-08,15.142857142857142,79.0747619047619,1979
1979-02-09,17.227272727272727,74.94136363636363,1979
1979-02-10,19.15,68.78,1979
1979-02-11,15.9,86.5615,1979
1979-02-12,14.142857142857142,77.90809523809523,1979
1979-02-13,13.272727272727273,70.75727272727273,1979
1979-02-14,13.047619047619047,69.86571428571429,1979
1979-02-15,12.454545454545455,76.77272727272727,1979
1979-02-16,10.208333333333334,84.33458333333333,1979
1979-02-17,9.652173913043478,79.82260869565218,1979
1979-02-18,8.761904761904763,87.1447619047619,1979
1979-02-19,10.428571428571429,76.69,1979
1979-02-20,10.545454545454545,77.215,1979
1979-02-21,9.944444444444445,82.31555555555556,1979
1979-02-22,10.368421052631579,84.06368421052632,1979
1979-02-23,9.904761904761905,86.35809523809523,1979
1979-02-24,8.523809523809524,85.14904761904762,1979
1979-02-25,9.7,94.239,1979
1979-02-26,11.0,86.70529411764706,1979
1979-02-27,7.956521739130435,88.81521739130434,1979
1979-02-28,8.65,76.4205,1979
1979-03-01,10.545454545454545,78.54045454545454,1979
1979-03-02,11.31578947368421,78.69157894736843,1979
1979-03-03,10.642857142857142,80.00785714285713,1979
1979-03-04,10.708333333333334,84.79333333333334,1979
1979-03-05,11.647058823529411,89.44941176470587,1979
1979-03-06,12.45,82.09,1979
1979-03-07,12.952380952380953,82.94809523809525,1979
1979-03-08,13.571428571428571,84.95095238095239,1979
1979-03-09,12.652173913043478,84.19652173913043,1979
1979-03-10,13.173913043478262,79.0604347826087,1979
1979-03-11,14.782608695652174,76.93565217391304,1979
1979-03-12,13.636363636363637,77.90727272727273,1979
1979-03-13,13.857142857142858,79.70619047619049,1979
1979-03-14,17.263157894736842,77.28894736842105,1979
1979-03-15,15.0,85.04400000000001,1979
1979-03-16,11.944444444444445,71.01444444444445,1979
1979-03-17,14.714285714285714,66.59142857142858,1979
1979-03-18,15.75,68.52416666666666,1979
1979-03-19,15.8,79.1015,1979
1979-03-20,14.4,79.962,1979
1979-03-21,16.523809523809526,70.67333333333333,1979
1979-03-22,13.523809523809524,76.22095238095238,1979
1979-03-23,12.909090909090908,76.23863636363636,1979
1979-03-24,14.458333333333334,76.85375,1979
1979-03-25,15.590909090909092,78.6809090909091,1979
1979-03-26,19.863636363636363,67.68,1979
1979-03-27,18.59090909090909,70.59363636363636,1979
1979-03-28,16.375,71.746875,1979
1979-03-29,14.523809523809524,65.87571428571428,1979
1979-03-30,12.590909090909092,62.48909090909091,1979
1979-03-31,11.238095238095237,84.3947619047619,1979
1979-04-01,11.428571428571429,83.42666666666666,1979
1979-04-02,11.095238095238095,79.48,1979
1979-04-03,13.5,72.884,1979
1979-04-04,13.944444444444445,71.49388888888889,1979
1979-04-05,12.95,80.4105,1979
1979-04-06,13.80952380952381,64.89047619047619,1979
1979-04-07,13.25,68.73375,1979
1979-04-08,12.38888888888889,81.41111111111111,1979
1979-04-09,16.57894736842105,80.41947368421053,1979
1979-04-10,16.608695652173914,87.6504347826087,1979
1979-04-11,14.19047619047619,88.69809523809525,1979
1979-04-12,13.88888888888889,74.98833333333333,1979
1979-04-13,15.090909090909092,67.96272727272728,1979
1979-04-14,16.1,77.7565,1979
1979-04-15,14.75,78.729,1979
1979-04-16,14.0,78.39450000000001,1979
1979-04-17,13.529411764705882,84.7,1979
1979-04-18,12.7,79.6585,1979
1979-04-19,12.454545454545455,78.78181818181818,1979
1979-04-20,12.318181818181818,83.05045454545456,1979
1979-04-21,13.047619047619047,79.80857142857143,1979
1979-04-22,13.80952380952381,76.62952380952382,1979
1979-04-23,14.588235294117647,82.50294117647059,1979
1979-04-24,19.6875,66.74125,1979
1979-04-25,14.5,85.43350000000001,1979
1979-04-26,13.5,75.553,1979
1979-04-27,13.68421052631579,74.19578947368421,1979
1979-04-28,12.782608695652174,70.07652173913043,1979
1979-04-29,13.523809523809524,69.35095238095238,1979
1979-04-30,15.2,71.3105,1979
1979-05-01,14.347826086956522,79.19739130434782,1979
1979-05-02,15.466666666666667,76.864,1979
1979-05-03,17.75,80.36875,1979
1979-05-04,16.791666666666668,82.92375,1979
1979-05-05,16.09090909090909,79.81863636363636,1979
1979-05-06,14.91304347826087,83.46782608695652,1979
1979-05-07,14.3,76.5275,1979
1979-05-08,15.277777777777779,68.34611111111111,1979
1979-05-09,14.454545454545455,73.83181818181818,1979
1979-05-10,15.85,66.04299999999999,1979
1979-05-11,17.38888888888889,72.21777777777778,1979
1979-05-12,16.666666666666668,76.17,1979
1979-05-13,19.0,60.875,1979
1979-05-14,18.2,66.48133333333334,1979
1979-05-15,16.545454545454547,75.61181818181818,1979
1979-05-16,18.0,73.29681818181818,1979
1979-05-17,18.91304347826087,76.53217391304348,1979
1979-05-18,20.523809523809526,72.57666666666667,1979
1979-05-19,21.666666666666668,71.92625,1979
1979-05-20,19.55,62.4785,1979
1979-05-21,18.2,63.01266666666667,1979
1979-05-22,18.647058823529413,66.05352941176471,1979
1979-05-23,18.894736842105264,70.51210526315789,1979
1979-05-24,20.5,69.98555555555555,1979
1979-05-25,21.5,61.091818181818184,1979
1979-05-26,22.90909090909091,52.002272727272725,1979
1979-05-27,20.36842105263158,63.9,1979
1979-05-28,20.105263157894736,70.39421052631579,1979
1979-05-29,23.047619047619047,55.76190476190476,1979
1979-05-30,22.375,66.47041666666667,1979
1979-05-31,24.142857142857142,58.392857142857146,1979
1979-06-01,26.210526315789473,48.260000000000005,1979
1979-06-02,25.85,53.310500000000005,1979
1979-06-03,25.8,57.56850000000001,1979
1979-06-04,22.571428571428573,73.29095238095239,1979
1979-06-05,22.45,77.3055,1979
1979-06-06,22.666666666666668,77.37142857142857,1979
1979-06-07,22.0,75.2925,1979
1979-06-08,22.65,70.338,1979
1979-06-09,22.08695652173913,68.37782608695652,1979
1979-06-10,25.636363636363637,58.620000000000005,1979
1979-06-11,24.357142857142858,66.095,1979
1979-06-12,24.863636363636363,73.70272727272727,1979
1979-06-13,27.5,63.201666666666675,1979
1979-06-14,25.0,68.31583333333333,1979
1979-06-15,23.863636363636363,70.29545454545455,1979
1979-06-16,23.38888888888889,71.10388888888889,1979
1979-06-17,21.75,60.14,1979
1979-06-18,21.5,57.20944444444444,1979
1979-06-19,22.0,54.890952380952385,1979
1979-06-20,22.0,61.72681818181818,1979
1979-06-21,22.0,62.69434782608696,1979
1979-06-22,21.285714285714285,69.2552380952381,1979
1979-06-23,23.545454545454547,66.88818181818182,1979
1979-06-24,26.52173913043478,56.79565217391304,1979
1979-06-25,27.333333333333332,57.921428571428564,1979
1979-06-26,26.285714285714285,60.913333333333334,1979
1979-06-27,27.095238095238095,61.88571428571428,1979
1979-06-28,26.0,61.05692307692308,1979
1979-06-29,26.90909090909091,62.26,1979
1979-06-30,27.666666666666668,44.23,1979
1979-07-01,27.0,48.937,1979
1979-07-02,25.214285714285715,66.75571428571429,1979
1979-07-03,24.733333333333334,65.82666666666667,1979
1979-07-04,24.166666666666668,58.8811111111111,1979
1979-07-05,23.736842105263158,71.50052631578947,1979
1979-07-06,23.363636363636363,66.93954545454545,1979
1979-07-07,22.7,66.0715,1979
1979-07-08,24.68421052631579,53.72052631578947,1979
1979-07-09,26.047619047619047,44.242380952380955,1979
1979-07-10,24.157894736842106,74.24789473684211,1979
1979-07-11,27.26086956521739,57.73260869565217,1979
1979-07-12,28.19047619047619,51.041428571428575,1979
1979-07-13,28.88888888888889,54.265,1979
1979-07-14,26.73913043478261,55.536086956521736,1979
1979-07-15,25.19047619047619,60.02333333333333,1979
1979-07-16,25.9375,58.18375,1979
1979-07-17,25.40909090909091,58.86863636363636,1979
1979-07-18,25.3125,66.50875,1979
1979-07-19,26.8,65.247,1979
1979-07-20,28.61111111111111,61.31666666666667,1979
1979-07-21,27.5,72.8995,1979
1979-07-22,28.352941176470587,52.575294117647054,1979
1979-07-23,27.75,53.988,1979
1979-07-24,25.90909090909091,59.42818181818182,1979
1979-07-25,25.272727272727273,62.052727272727275,1979
1979-07-26,27.857142857142858,66.52000000000001,1979
1979-07-27,27.22222222222222,63.99055555555555,1979
1979-07-28,25.80952380952381,66.7995238095238,1979
1979-07-29,27.181818181818183,64.175,1979
1979-07-30,29.333333333333332,66.38416666666667,1979
1979-07-31,31.0,63.98444444444445,1979
1979-08-01,27.0,79.9075,1979
1979-08-02,27.583333333333332,71.82333333333334,1979
1979-08-03,28.3,70.8185,1979
1979-08-04,30.428571428571427,60.30214285714286,1979
1979-08-05,30.916666666666668,58.344166666666666,1979
1979-08-06,33.8125,43.000625,1979
1979-08-07,28.473684210526315,65.74578947368421,1979
1979-08-08,27.318181818181817,77.60545454545455,1979
1979-08-09,27.85,63.69350000000001,1979
1979-08-10,27.045454545454547,55.459999999999994,1979
1979-08-11,25.833333333333332,51.830000000000005,1979
1979-08-12,25.363636363636363,59.70045454545455,1979
1979-08-13,24.227272727272727,70.9240909090909,1979
1979-08-14,24.571428571428573,63.19190476190476,1979
1979-08-15,25.45,58.177499999999995,1979
1979-08-16,29.157894736842106,51.95789473684211,1979
1979-08-17,23.772727272727273,51.81818181818182,1979
1979-08-18,25.05,53.24400000000001,1979
1979-08-19,23.695652173913043,55.96347826086956,1979
1979-08-20,23.608695652173914,60.580869565217384,1979
1979-08-21,23.904761904761905,61.230952380952374,1979
1979-08-22,23.541666666666668,66.45041666666667,1979
1979-08-23,27.210526315789473,65.68368421052632,1979
1979-08-24,28.894736842105264,58.90631578947369,1979
1979-08-25,24.09090909090909,52.29590909090909,1979
1979-08-26,22.91304347826087,62.41347826086957,1979
1979-08-27,24.166666666666668,66.0675,1979
1979-08-28,27.727272727272727,58.719545454545454,1979
1979-08-29,28.11764705882353,63.44117647058823,1979
1979-08-30,26.0,81.85571428571428,1979
1979-08-31,27.428571428571427,73.45357142857142,1979
1979-09-01,25.642857142857142,80.27714285714286,1979
1979-09-02,26.333333333333332,63.868,1979
1979-09-03,23.923076923076923,70.72,1979
1979-09-04,24.09090909090909,69.42681818181819,1979
1979-09-05,22.545454545454547,73.53545454545454,1979
1979-09-06,24.333333333333332,67.82809523809524,1979
1979-09-07,22.47826086956522,83.84391304347827,1979
1979-09-08,23.333333333333332,78.94333333333333,1979
1979-09-09,24.5,73.89,1979
1979-09-10,23.0,74.27799999999999,1979
1979-09-11,23.181818181818183,74.0490909090909,1979
1979-09-12,24.652173913043477,69.47652173913043,1979
1979-09-13,23.705882352941178,75.11411764705883,1979
1979-09-14,24.923076923076923,75.42692307692307,1979
1979-09-15,24.263157894736842,77.77157894736843,1979
1979-09-16,23.38095238095238,78.32666666666667,1979
1979-09-17,23.142857142857142,78.7452380952381,1979
1979-09-18,24.5,71.099,1979
1979-09-19,27.5,62.97277777777778,1979
1979-09-20,25.0,68.53999999999999,1979
1979-09-21,21.85,80.054,1979
1979-09-22,21.333333333333332,79.83761904761906,1979
1979-09-23,17.454545454545453,83.98454545454545,1979
1979-09-24,18.59090909090909,72.13000000000001,1979
1979-09-25,19.0,70.91684210526316,1979
1979-09-26,20.272727272727273,64.89454545454545,1979
1979-09-27,17.59090909090909,75.54181818181819,1979
1979-09-28,18.63157894736842,79.40947368421052,1979
1979-09-29,20.166666666666668,78.36833333333334,1979
1979-10-01,20.75,70.48666666666666,1979
1979-10-02,19.136363636363637,79.77681818181817,1979
1979-10-03,19.545454545454547,83.24863636363636,1979
1979-10-04,20.75,81.8145,1979
1979-10-05,22.904761904761905,72.07904761904763,1979
1979-10-06,21.416666666666668,81.07625,1979
1979-10-07,20.52173913043478,86.29565217391304,1979
1979-10-08,20.130434782608695,85.88304347826087,1979
1979-10-09,22.3,80.575,1979
1979-10-10,23.952380952380953,74.40666666666667,1979
1979-10-11,23.0,78.20642857142857,1979
